Si72500BM3;1892948037609720680;5.1.2023;1400.0;2.0;94
Si72000BA3;1892948037609720692;5.1.2023;1827.0;1.0;3806
Si72500BM3;1892948037609720703;5.1.2023;1400.0;83.0;260
Si72000BA3;1892948037609720704;5.1.2023;1821.0;1.0;3808
Si80000BC3;1892948037609720791;5.1.2023;1000.0;100.0;41876
Si80000BC3;1892948037609720867;5.1.2023;1000.0;20.0;41916
Si78000BC3;1892948037609720945;5.1.2023;1400.0;2.0;370
Si80000BC3;1892948037609720956;5.1.2023;1000.0;80.0;42076
RI95000BA3;1925036184954733252;5.1.2023;2600.0;4.0;256
Si60000BM3;1892948037609720977;5.1.2023;40.0;10.0;7710
Si70000BM3;1892948037609720980;5.1.2023;477.0;2.0;4278
Si70000BM3;1892948037609720991;5.1.2023;477.0;3.0;4278
Si80000BA3;1892948037609721012;5.1.2023;160.0;10.0;8302
Si60000BO3;1892948037609721055;5.1.2023;300.0;10.0;8802
Si70000BM3;1892948037609721076;5.1.2023;476.0;2.0;4278
Si70000BM3;1892948037609721077;5.1.2023;475.0;3.0;4272
RI95000BA3;1925036184954733331;5.1.2023;2600.0;3.0;262
RI90000BM3;1925036184954733332;5.1.2023;920.0;3.0;1554
RI90000BM3;1925036184954733339;5.1.2023;920.0;3.0;1560
RI90000BM3;1925036184954733366;5.1.2023;920.0;1.0;1562
RI95000BA3;1925036184954733371;5.1.2023;2600.0;2.0;266
RI100000BM3;1925036184954733374;5.1.2023;5460.0;1.0;1298
RI90000BM3;1925036184954733375;5.1.2023;920.0;2.0;1566
SR20000BF3;1953465157602509149;5.1.2023;190.0;50.0;120
Si68000BM3;1892948037609721338;5.1.2023;215.0;1.0;4244
Si100000BC3;1892948037609721364;5.1.2023;157.0;5.0;9138
Si80000BC3;1892948037609721385;5.1.2023;1000.0;100.0;42276
Si80000BC3;1892948037609721387;5.1.2023;1000.0;100.0;42476
RI95000BA3;1925036184954733402;5.1.2023;2600.0;1.0;268
Si80000BC3;1892948037609721390;5.1.2023;1000.0;100.0;42676
Si80000BC3;1892948037609721391;5.1.2023;1000.0;100.0;42876
Si80000BC3;1892948037609721397;5.1.2023;1000.0;100.0;43076
Si73000BA3;1892948037609721430;5.1.2023;1331.0;1.0;3718
Si73000BA3;1892948037609721431;5.1.2023;1328.0;1.0;3720
Si73000BA3;1892948037609721432;5.1.2023;1327.0;1.0;3722
Si73000BA3;1892948037609721445;5.1.2023;1325.0;1.0;3724
Si73000BA3;1892948037609721453;5.1.2023;1325.0;2.0;3728
Si68000BM3;1892948037609721454;5.1.2023;215.0;3.0;4244
Si68000BM3;1892948037609721455;5.1.2023;216.0;2.0;4240
Si68000BM3;1892948037609721456;5.1.2023;217.0;1.0;4242
RI90000BM3;1925036184954733442;5.1.2023;920.0;6.0;1578
RI90000BM3;1925036184954733444;5.1.2023;920.0;2.0;1582
Si66000BN3;1892948037609721539;5.1.2023;510.0;10.0;40
Si65000BC3;1892948037609721584;5.1.2023;8200.0;5.0;1504
Si80000BC3;1892948037609721984;5.1.2023;1000.0;100.0;43276
RI87500BM3;1925036184954733529;5.1.2023;550.0;1.0;270
RI87500BM3;1925036184954733530;5.1.2023;550.0;2.0;270
RI87500BM3;1925036184954733531;5.1.2023;540.0;3.0;276
RI97500BM3;1925036184954733532;5.1.2023;3700.0;1.0;710
Si72000BC3;1892948037609722091;5.1.2023;3489.0;1.0;1482
Si74000BC3;1892948037609722093;5.1.2023;2588.0;2.0;886
Si72000BC3;1892948037609722104;5.1.2023;3482.0;1.0;1484
Si101000BC3;1892948037609722129;5.1.2023;139.0;3.0;9948
RI102500BA3;1925036184954733582;5.1.2023;480.0;1.0;988
Si100000BC3;1892948037609722142;5.1.2023;152.0;3.0;9138
Si63000BA3;1892948037609722217;5.1.2023;9650.0;1.0;994
Si63000BM3;1892948037609722219;5.1.2023;22.0;1.0;12116
Si60000BM3;1892948037609722220;5.1.2023;30.0;1.0;7712
Si70000BC3;1892948037609722242;5.1.2023;4632.0;1.0;30980
Si70000BO3;1892948037609722243;5.1.2023;1917.0;1.0;4298
Si64000BC3;1892948037609722256;5.1.2023;9210.0;2.0;8084
Si73000BC3;1892948037609722319;5.1.2023;3000.0;5.0;1986
Si64000BC3;1892948037609722321;5.1.2023;9250.0;2.0;8080
Si65000BC3;1892948037609722326;5.1.2023;8500.0;2.0;1500
Si75000BA3;1892948037609722372;5.1.2023;710.0;2.0;9832
Si80000BC3;1892948037609722373;5.1.2023;1000.0;5.0;43286
RI90000BM3;1925036184954733647;5.1.2023;860.0;1.0;1582
Si72000BM3;1892948037609722400;5.1.2023;1200.0;5.0;698
Si75000BA3;1892948037609722403;5.1.2023;720.0;1.0;9830
Si72000BM3;1892948037609722409;5.1.2023;1200.0;1.0;700
Si72000BM3;1892948037609722410;5.1.2023;1204.0;4.0;700
Si72000BM3;1892948037609722426;5.1.2023;1204.0;1.0;700
Si72000BM3;1892948037609722427;5.1.2023;1204.0;4.0;708
Si60000BO3;1892948037609722434;5.1.2023;216.0;5.0;8802
Si75000BA3;1892948037609722435;5.1.2023;720.0;1.0;9828
Si72000BM3;1892948037609722436;5.1.2023;1204.0;1.0;710
Si72000BM3;1892948037609722437;5.1.2023;1213.0;4.0;718
Si80000BC3;1892948037609722442;5.1.2023;1000.0;95.0;43476
Si80000BC3;1892948037609722443;5.1.2023;1000.0;100.0;43676
Si75000BM3;1892948037609722457;5.1.2023;3040.0;1.0;22
Si80000BC3;1892948037609722460;5.1.2023;1000.0;305.0;44286
SR15000BF3;1953465157602509354;5.1.2023;1150.0;5.0;86
Si74500BC3;1892948037609722461;5.1.2023;2378.0;5.0;628
Si80000BC3;1892948037609722475;5.1.2023;1000.0;8.0;44286
SR15000BF3;1953465157602509380;5.1.2023;1150.0;5.0;96
Si70000BA3;1892948037609722507;5.1.2023;3130.0;1.0;6062
RI97500BA3;1925036184954733683;5.1.2023;1500.0;1.0;1250
RI97500BA3;1925036184954733684;5.1.2023;1490.0;1.0;1252
RI97500BA3;1925036184954733690;5.1.2023;1470.0;2.0;1256
RI97500BA3;1925036184954733691;5.1.2023;1460.0;3.0;1262
RI97500BA3;1925036184954733692;5.1.2023;1460.0;1.0;1264
RI97500BA3;1925036184954733693;5.1.2023;1460.0;2.0;1264
RI95000BM3;1925036184954733699;5.1.2023;2450.0;1.0;1366
Si76250BC3;1892948037609722759;5.1.2023;1827.0;1.0;326
Si72000BM3;1892948037609722760;5.1.2023;1157.0;2.0;718
Si78500BC3;1892948037609722761;5.1.2023;1300.0;1.0;136
RI97500BA3;1925036184954733724;5.1.2023;1450.0;1.0;1266
RI97500BA3;1925036184954733725;5.1.2023;1450.0;6.0;1278
RI97500BA3;1925036184954733726;5.1.2023;1450.0;2.0;1282
Si72000BM3;1892948037609722775;5.1.2023;1152.0;2.0;718
RI107500BA3;1925036184954733730;5.1.2023;200.0;1.0;2150
Si72000BM3;1892948037609722837;5.1.2023;1152.0;2.0;722
Si72000BM3;1892948037609722846;5.1.2023;1152.0;2.0;726
Si72000BM3;1892948037609722884;5.1.2023;1151.0;2.0;730
Si72000BM3;1892948037609722894;5.1.2023;1150.0;2.0;734
Si72000BM3;1892948037609722900;5.1.2023;1150.0;2.0;738
RI90000BM3;1925036184954733740;5.1.2023;880.0;1.0;1582
RI90000BM3;1925036184954733741;5.1.2023;880.0;1.0;1582
Si68000BM3;1892948037609722912;5.1.2023;200.0;8.0;4248
Si79000BC3;1892948037609722939;5.1.2023;1222.0;1.0;102
Si72000BC3;1892948037609722948;5.1.2023;3500.0;10.0;1504
Si68000BO3;1892948037609722949;5.1.2023;1218.0;1.0;700
RI105000BA3;1925036184954733753;5.1.2023;290.0;3.0;3768
RI105000BC3;1925036184954733770;5.1.2023;2220.0;1.0;200
RI102500BA3;1925036184954733795;5.1.2023;480.0;1.0;990
Si72000BM3;1892948037609723083;5.1.2023;1148.0;2.0;738
Si72500BM3;1892948037609723210;5.1.2023;1371.0;1.0;262
Si73000BA3;1892948037609723229;5.1.2023;1340.0;2.0;3728
Si71000BO3;1892948037609723254;5.1.2023;2330.0;5.0;2242
Si73000BA3;1892948037609723258;5.1.2023;1340.0;1.0;3728
Si73000BA3;1892948037609723290;5.1.2023;1340.0;1.0;3728
Si73000BA3;1892948037609723294;5.1.2023;1340.0;1.0;3728
Si80000BC3;1892948037609723313;5.1.2023;1000.0;13.0;44312
Si73000BA3;1892948037609723340;5.1.2023;1340.0;3.0;3728
Si71500BM3;1892948037609723399;5.1.2023;966.0;1.0;616
Si80000BC3;1892948037609723482;5.1.2023;1000.0;5.0;44322
Si80000BC3;1892948037609723523;5.1.2023;1000.0;70.0;44462
Si80000BC3;1892948037609723538;5.1.2023;1000.0;4.0;44470
Si80000BC3;1892948037609723539;5.1.2023;1000.0;100.0;44670
Si80000BC3;1892948037609723540;5.1.2023;1000.0;100.0;44870
Si80000BC3;1892948037609723541;5.1.2023;1000.0;96.0;45062
Si80000BC3;1892948037609723565;5.1.2023;1000.0;4.0;45070
Si80000BC3;1892948037609723566;5.1.2023;1000.0;100.0;45270
Si80000BC3;1892948037609723567;5.1.2023;1000.0;100.0;45470
Si80000BC3;1892948037609723568;5.1.2023;1000.0;95.0;45660
RI100000BA3;1925036184954733950;5.1.2023;820.0;2.0;1136
RI100000BA3;1925036184954733953;5.1.2023;820.0;1.0;1134
Si71000BM3;1892948037609723786;5.1.2023;760.0;10.0;496
RI100000BA3;1925036184954734011;5.1.2023;810.0;2.0;1130
Si72500BM3;1892948037609723893;5.1.2023;1351.0;1.0;264
Si72000BA3;1892948037609723899;5.1.2023;1873.0;2.0;3808
Si72000BO3;1892948037609723905;5.1.2023;2761.0;5.0;190
RI90000BM3;1925036184954734063;5.1.2023;900.0;2.0;1582
RI90000BM3;1925036184954734068;5.1.2023;900.0;2.0;1582
RI100000BA3;1925036184954734069;5.1.2023;810.0;2.0;1126
RI97500BA3;1925036184954734074;5.1.2023;1450.0;3.0;1282
Si72000BA3;1892948037609723981;5.1.2023;1873.0;1.0;3808
RI95000BA3;1925036184954734135;5.1.2023;2510.0;1.0;268
Si72000BA3;1892948037609724003;5.1.2023;1873.0;1.0;3808
Si73000BA3;1892948037609724140;5.1.2023;1379.0;1.0;3728
Si73000BA3;1892948037609724141;5.1.2023;1375.0;1.0;3728
Si72000BM3;1892948037609724148;5.1.2023;1117.0;2.0;738
Si73000BA3;1892948037609724197;5.1.2023;1369.0;1.0;3728
Si73000BA3;1892948037609724198;5.1.2023;1361.0;1.0;3728
Si73000BA3;1892948037609724199;5.1.2023;1359.0;1.0;3728
Si72000BA3;1892948037609724201;5.1.2023;1870.0;1.0;3808
Si72000BM3;1892948037609724203;5.1.2023;1136.0;1.0;738
Si72000BA3;1892948037609724210;5.1.2023;1866.0;1.0;3808
Si72000BM3;1892948037609724212;5.1.2023;1139.0;1.0;738
RI100000BA3;1925036184954734149;5.1.2023;820.0;1.0;1124
RI100000BA3;1925036184954734174;5.1.2023;830.0;1.0;1124
Si72000BC3;1892948037609724243;5.1.2023;3550.0;10.0;1524
Si72000BM3;1892948037609724254;5.1.2023;1136.0;2.0;738
Si72000BM3;1892948037609724256;5.1.2023;1136.0;2.0;738
Si72000BM3;1892948037609724261;5.1.2023;1137.0;2.0;738
Si80000BF3;1892948037609724267;5.1.2023;2500.0;10.0;260
Si80000BF3;1892948037609724268;5.1.2023;2470.0;5.0;270
Si72000BM3;1892948037609724295;5.1.2023;1139.0;2.0;738
Si70000BM3;1892948037609724299;5.1.2023;475.0;2.0;4272
Si72000BM3;1892948037609724320;5.1.2023;1134.0;2.0;742
CR10.5BC3;2022426526896620770;5.1.2023;0.78;1.0;68
Si72000BA3;1892948037609724466;5.1.2023;1863.0;1.0;3810
Si71000BM3;1892948037609724469;5.1.2023;740.0;1.0;494
Si86000BF3;1892948037609724470;5.1.2023;1400.0;1.0;3576
Si86000BR3;1892948037609724472;5.1.2023;14000.0;1.0;2
Si72000BA3;1892948037609724507;5.1.2023;1860.0;1.0;3810
Si73000BA3;1892948037609724532;5.1.2023;1355.0;1.0;3728
Si72000BA3;1892948037609724546;5.1.2023;1852.0;1.0;3810
RI95000BO3;1925036184954734288;5.1.2023;5990.0;1.0;310
Si67000BO3;1892948037609724634;5.1.2023;1017.0;1.0;976
RI95000BO3;1925036184954734299;5.1.2023;5990.0;1.0;312
Si72000BO3;1892948037609724640;5.1.2023;2800.0;4.0;198
Si70000BO3;1892948037609724643;5.1.2023;1892.0;4.0;4298
RI95000BO3;1925036184954734303;5.1.2023;5990.0;1.0;314
Si72000BC3;1892948037609724682;5.1.2023;3500.0;5.0;1534
Si71000BM3;1892948037609724699;5.1.2023;740.0;1.0;492
Si70000BM3;1892948037609724808;5.1.2023;488.0;1.0;4270
Si80000BF3;1892948037609724815;5.1.2023;2470.0;5.0;280
Si68000BM3;1892948037609724826;5.1.2023;204.0;1.0;4248
Si72000BC3;1892948037609724827;5.1.2023;3500.0;2.0;1538
Si68000BM3;1892948037609724830;5.1.2023;208.0;1.0;4248
Si66000BM3;1892948037609724831;5.1.2023;99.0;2.0;1984
Si70000BM3;1892948037609724832;5.1.2023;494.0;1.0;4268
Si68000BM3;1892948037609724834;5.1.2023;214.0;1.0;4248
Si68000BM3;1892948037609724835;5.1.2023;214.0;3.0;4248
Si66000BM3;1892948037609724838;5.1.2023;100.0;16.0;2016
Si72000BC3;1892948037609724839;5.1.2023;3500.0;1.0;1540
Si72000BC3;1892948037609724856;5.1.2023;3500.0;1.0;1542
Si69000BM3;1892948037609724857;5.1.2023;325.0;5.0;1600
Si68000BM3;1892948037609724858;5.1.2023;190.0;1.0;4246
Si72000BC3;1892948037609724859;5.1.2023;3500.0;1.0;1544
Si75000BA3;1892948037609724862;5.1.2023;715.0;1.0;9828
Si69000BM3;1892948037609724871;5.1.2023;328.0;2.0;1596
Si69000BM3;1892948037609724872;5.1.2023;328.0;1.0;1596
Si80000BC3;1892948037609724882;5.1.2023;1026.0;3.0;45660
Si80000BC3;1892948037609724885;5.1.2023;1028.0;3.0;45660
Si68000BM3;1892948037609724886;5.1.2023;200.0;2.0;4242
Si60000BM3;1892948037609724889;5.1.2023;50.0;10.0;7712
Si60000BM3;1892948037609724896;5.1.2023;60.0;10.0;7712
Si69500BM3;1892948037609724909;5.1.2023;398.0;3.0;836
Si66000BM3;1892948037609724915;5.1.2023;104.0;2.0;2020
Si69500BM3;1892948037609724918;5.1.2023;400.0;4.0;844
Si70000BM3;1892948037609724920;5.1.2023;498.0;1.0;4268
Si72000BO3;1892948037609724997;5.1.2023;2800.0;1.0;200
Si72000BC3;1892948037609725010;5.1.2023;3500.0;2.0;1548
Si72000BC3;1892948037609725013;5.1.2023;3500.0;3.0;1552
Si72000BC3;1892948037609725015;5.1.2023;3500.0;1.0;1554
Si72000BO3;1892948037609725022;5.1.2023;2780.0;2.0;200
Si72000BO3;1892948037609725024;5.1.2023;2780.0;1.0;200
Si72000BO3;1892948037609725055;5.1.2023;2620.0;1.0;200
Si70500BM3;1892948037609725069;5.1.2023;629.0;3.0;572
Si72000BA3;1892948037609725075;5.1.2023;1873.0;1.0;3808
Si72000BA3;1892948037609725252;5.1.2023;1849.0;1.0;3808
Si72000BO3;1892948037609725272;5.1.2023;2779.0;2.0;200
Si72500BA3;1892948037609725332;5.1.2023;1595.0;8.0;502
RI97500BA3;1925036184954734507;5.1.2023;1490.0;1.0;1284
Si70000BO3;1892948037609725448;5.1.2023;1869.0;1.0;4298
Si74500BC3;1892948037609725539;5.1.2023;2374.0;5.0;628
Si67000BC3;1892948037609725660;5.1.2023;6600.0;1.0;2426
Si80000BC3;1892948037609725683;5.1.2023;1036.0;3.0;45664
Si80000BC3;1892948037609725686;5.1.2023;1055.0;3.0;45670
Si80000BC3;1892948037609725728;5.1.2023;1077.0;1.0;45672
Si74000BA3;1892948037609725756;5.1.2023;994.0;5.0;1306
Si67000BC3;1892948037609725774;5.1.2023;6598.0;1.0;2424
Si80000BC3;1892948037609725789;5.1.2023;1088.0;3.0;45678
Si75000BA3;1892948037609725793;5.1.2023;710.0;2.0;9832
Si69000BM3;1892948037609725796;5.1.2023;289.0;3.0;1602
Si80000BC3;1892948037609725798;5.1.2023;1109.0;3.0;45684
Si69000BM3;1892948037609725800;5.1.2023;289.0;1.0;1604
RI95000BA3;1925036184954734580;5.1.2023;2580.0;2.0;268
RI95000BA3;1925036184954734596;5.1.2023;2600.0;1.0;270
RI97500BA3;1925036184954734602;5.1.2023;1490.0;1.0;1284
RI95000BA3;1925036184954734604;5.1.2023;2600.0;1.0;272
RI95000BM3;1925036184954734607;5.1.2023;2410.0;1.0;1368
RI95000BM3;1925036184954734610;5.1.2023;2410.0;1.0;1370
RI95000BM3;1925036184954734611;5.1.2023;2400.0;1.0;1372
RI95000BA3;1925036184954734612;5.1.2023;2600.0;1.0;274
Si66000BN3;1892948037609725948;5.1.2023;440.0;10.0;60
Si71000BM3;1892948037609725949;5.1.2023;774.0;1.0;490
RI97500BA3;1925036184954734646;5.1.2023;1490.0;1.0;1284
RI97500BM3;1925036184954734648;5.1.2023;3780.0;1.0;710
RI97500BA3;1925036184954734649;5.1.2023;1490.0;1.0;1284
RI97500BA3;1925036184954734650;5.1.2023;1490.0;1.0;1286
RI97500BM3;1925036184954734652;5.1.2023;3780.0;1.0;710
RI97500BA3;1925036184954734653;5.1.2023;1490.0;1.0;1288
RI97500BA3;1925036184954734655;5.1.2023;1490.0;2.0;1288
RI97500BA3;1925036184954734656;5.1.2023;1490.0;1.0;1286
Si60000BN3;1892948037609725955;5.1.2023;100.0;98.0;284
Si71000BM3;1892948037609725972;5.1.2023;775.0;2.0;490
RI95000BA3;1925036184954734691;5.1.2023;2600.0;1.0;276
RI95000BA3;1925036184954734700;5.1.2023;2600.0;1.0;278
RI95000BA3;1925036184954734703;5.1.2023;2600.0;2.0;282
RI95000BM3;1925036184954734706;5.1.2023;2360.0;1.0;1374
RI95000BA3;1925036184954734708;5.1.2023;2600.0;1.0;284
Si68500BM3;1892948037609726033;5.1.2023;286.0;3.0;1368
Si68500BM3;1892948037609726034;5.1.2023;286.0;2.0;1368
Si70500BM3;1892948037609726036;5.1.2023;644.0;2.0;572
Si70500BM3;1892948037609726037;5.1.2023;644.0;4.0;564
RI95000BO3;1925036184954734748;5.1.2023;5990.0;1.0;316
RI95000BO3;1925036184954734749;5.1.2023;5990.0;1.0;318
RI95000BM3;1925036184954734754;5.1.2023;2380.0;3.0;1380
Si71000BM3;1892948037609726109;5.1.2023;777.0;3.0;490
Si72000BM3;1892948037609726144;5.1.2023;1190.0;3.0;742
Si73000BA3;1892948037609726145;5.1.2023;1350.0;1.0;3728
Si68000BM3;1892948037609726167;5.1.2023;225.0;5.0;4232
Si72000BA3;1892948037609726306;5.1.2023;1827.0;1.0;3808
Si73000BA3;1892948037609726307;5.1.2023;1346.0;1.0;3728
Si73000BA3;1892948037609726327;5.1.2023;1344.0;2.0;3728
Si73000BA3;1892948037609726336;5.1.2023;1344.0;2.0;3728
Si73000BA3;1892948037609726347;5.1.2023;1344.0;1.0;3728
Si72000BA3;1892948037609726435;5.1.2023;1823.0;1.0;3808
Si68000BM3;1892948037609726501;5.1.2023;229.0;3.0;4230
Si68000BM3;1892948037609726527;5.1.2023;230.0;1.0;4230
Si66500BM3;1892948037609726580;5.1.2023;143.0;5.0;316
Si75000BA3;1892948037609726648;5.1.2023;710.0;2.0;9836
Si72000BA3;1892948037609726695;5.1.2023;1818.0;1.0;3808
Si73000BA3;1892948037609726697;5.1.2023;1334.0;1.0;3728
Si71000BA3;1892948037609726703;5.1.2023;2400.0;5.0;746
Si75000BA3;1892948037609726704;5.1.2023;710.0;3.0;9842
Si73000BA3;1892948037609726792;5.1.2023;1328.0;1.0;3728
Si72500BA3;1892948037609726843;5.1.2023;1509.0;1.0;502
Si68000BM3;1892948037609726862;5.1.2023;230.0;2.0;4230
Si60000BM3;1892948037609726864;5.1.2023;50.0;10.0;7732
Si67000BC3;1892948037609726882;5.1.2023;6500.0;3.0;2418
Si73000BA3;1892948037609726888;5.1.2023;1323.0;1.0;3728
Si66000BM3;1892948037609726921;5.1.2023;118.0;3.0;2020
Si68000BM3;1892948037609726922;5.1.2023;230.0;14.0;4230
Si70000BM3;1892948037609726929;5.1.2023;478.0;1.0;4268
RI95000BM3;1925036184954734832;5.1.2023;2370.0;1.0;1380
Si72500BC3;1892948037609726981;5.1.2023;3198.0;5.0;836
RI97500BA3;1925036184954734834;5.1.2023;1460.0;1.0;1286
Si73000BC3;1892948037609727000;5.1.2023;2991.0;1.0;1988
Si69000BM3;1892948037609727021;5.1.2023;343.0;6.0;1592
Si70000BM3;1892948037609727022;5.1.2023;479.0;1.0;4268
RI97500BA3;1925036184954734840;5.1.2023;1460.0;1.0;1286
RI95000BM3;1925036184954734848;5.1.2023;2350.0;1.0;1380
Si70000BM3;1892948037609727073;5.1.2023;500.0;10.0;4268
Si69000BM3;1892948037609727098;5.1.2023;343.0;2.0;1588
Si67000BC3;1892948037609727140;5.1.2023;6497.0;1.0;2416
